id,image,title,description,code,users,type,difficulty,upVotes,created,published,freeToUse,businessOnly,headerImage,creator
414,https://tryhackme-images.s3.amazonaws.com/room-icons/2e7fc08002cc56de2f61e8e46365ae8f.png,Binex,Escalate your privileges by exploiting vulnerable binaries.,binex,5615,challenge,medium,216,2020-01-18T01:53:28.415Z,2020-01-22T23:26:53.009Z,False,False,https://i.imgur.com/aohxmGa.jpg,DesKel
415,https://tryhackme-images.s3.amazonaws.com/room-icons/b334f8a17f0de19dabeb979ba4483fb0.png,Security Principles,Learn about the security triad and common security models and principles.,securityprinciples,2732,walkthrough,easy,216,2022-06-28T11:15:05.632Z,2022-11-15T15:00:00.280Z,False,False,https://tryhackme-images.s3.amazonaws.com/user-uploads/5f04259cf9bf5b57aed2c476/room-content/701fe785951a8e91523d337ba815120e.png,strategos
416,https://tryhackme-images.s3.amazonaws.com/room-icons/0f23dd123f109b404c5bfad4c67a0dde.png,magician,This magical website lets you convert image file formats,magician,3997,challenge,easy,216,2020-11-22T14:26:30.798Z,2021-02-21T19:05:00.198Z,True,False,https://assets.tryhackme.com/img/banners/default_tryhackme.png,ripcurlz
417,https://tryhackme-images.s3.amazonaws.com/room-icons/7d73d09352d33d65e0d972c3a17bd6af.jpeg,Olympus,My first CTF !,olympusroom,3327,challenge,medium,215,2022-03-23T15:47:14.992Z,2022-07-15T18:00:00.121Z,True,False,https://i.imgur.com/iMOlNjg.jpg,PetitPrinc3
418,https://tryhackme-images.s3.amazonaws.com/room-icons/6924475c1dc389f44b230968c782d984.png,Surfer,Surf some internal webpages to find the flag!,surfer,2834,challenge,easy,214,2022-03-11T21:04:22.286Z,2022-10-14T18:00:00.218Z,True,False,https://assets.tryhackme.com/img/banners/default_tryhackme.png,cmnatic
419,https://tryhackme-images.s3.amazonaws.com/room-icons/01c0ff183a9d9767f90b03ca14b9a24d.png,PrintNightmare,Learn about the vulnerability known as PrintNightmare (CVE-2021-1675) and (CVE-2021-34527).,printnightmarehpzqlp8,5719,walkthrough,medium,214,2022-03-24T13:03:36.642Z,2022-05-02T18:36:17.378Z,True,False,https://assets.tryhackme.com/additional/printnightmare/pm-room-banner1.png,tryhackme
420,https://tryhackme-images.s3.amazonaws.com/room-icons/2e11ff89134bd4daa3a3ba6fb99b3d59.png,Recovery,Not your conventional CTF,recovery,3163,challenge,medium,213,2020-07-31T02:47:41.869Z,2020-07-31T19:00:00.084Z,True,False,https://i.imgur.com/0cGWCRw.png,deltatemporal
421,https://tryhackme-images.s3.amazonaws.com/room-icons/f2d2f43d2fc1c4369f40370874e2df3e.png,Jeff,Can you hack Jeff's web server?,jeff,4535,challenge,hard,212,2020-07-01T22:32:05.822Z,2020-07-01T23:29:23.424Z,True,False,https://i.imgur.com/bGrhqUP.png,jB
422,https://tryhackme-images.s3.amazonaws.com/room-icons/0d5214298d6e46a5f4291ea2e4f89e2e.png,Snort Challenge - The Basics,Put your snort skills into practice and write snort rules to analyse live capture network traffic.,snortchallenges1,8044,challenge,medium,210,2022-02-14T17:05:21.419Z,2022-04-05T08:28:06.309Z,False,False,https://assets.tryhackme.com/room-banners/snort-banner-pink.png,ujohn
423,https://tryhackme-images.s3.amazonaws.com/room-icons/c0911c9d569c72aa687d73dce22a450a.png,Linux Function Hooking,Learn about function hooking in Linux and have fun hooking functions,linuxfunctionhooking,2654,walkthrough,medium,209,2021-06-03T09:33:34.022Z,2021-07-13T19:00:00.706Z,True,False,https://assets.tryhackme.com/img/banners/default_tryhackme.png,whokilleddb
424,https://tryhackme-images.s3.amazonaws.com/room-icons/328c078f7c5695439a46ba90ae48aaa0.png,Opacity,Opacity is a Boot2Root made for pentesters and cybersecurity enthusiasts.,opacity,3218,challenge,easy,208,2022-07-26T18:09:12.725Z,2023-04-07T18:00:00.114Z,True,False,https://assets.tryhackme.com/img/banners/default_tryhackme.png,mindsflee
425,https://tryhackme-images.s3.amazonaws.com/room-icons/50c03a81d7c16e5ab5de0a7fb6e01e1c.jpeg,Classic Passwd,Practice your skills in reversing and get the flag bypassing the login,classicpasswd,3427,challenge,medium,207,2021-01-06T20:35:51.333Z,2021-02-07T19:00:00.158Z,True,False,https://qph.fs.quoracdn.net/main-qimg-63a96d7122122543d2dca205274e4a78,N0obit4
426,https://tryhackme-images.s3.amazonaws.com/room-icons/b404cfcdf14054b6dabf2a94a48f0ba0.png,Scripting,Learn basic scripting by solving some challenges!,scripting,6568,challenge,medium,207,2019-09-23T22:41:06.274Z,2019-09-23T22:41:06.274Z,False,False,https://miro.medium.com/max/2560/1*enCF61GFzLovMNXzAJmVNQ.png,tryhackme
427,https://tryhackme-images.s3.amazonaws.com/room-icons/f07ba5ffd2068e849893904f14128cf5.png,Attacking ICS Plant #1,Learn how to discover and attack ICS plants using modbus protocol (Modicon / Schneider Electric).,attackingics1,3926,walkthrough,easy,205,2020-09-02T12:02:48.913Z,2020-11-17T19:00:00.175Z,True,False,https://assets.tryhackme.com/img/banners/default_tryhackme.png,dainok
428,https://tryhackme-images.s3.amazonaws.com/room-icons/3815c301be51a90f3f1c75465719d54c.jpeg,Cicada-3301 Vol:1,A basic steganography and cryptography challenge room based on the Cicada 3301 challenges,cicada3301vol1,3969,walkthrough,medium,205,2020-03-28T22:32:30.837Z,2020-04-30T19:36:18.627Z,True,False,/img/banners/default_tryhackme.png,Cryillic
429,https://tryhackme-images.s3.amazonaws.com/room-icons/1f93210b470f836c38121fc3f65c0807.png,Epoch,"Be honest, you have always wanted an online tool that could help you convert UNIX dates and timestamps! ",epoch,3148,challenge,easy,205,2022-03-11T20:07:00.864Z,2022-10-28T15:00:00.109Z,True,False,https://assets.tryhackme.com/img/banners/default_tryhackme.png,cmnatic
430,https://tryhackme-images.s3.amazonaws.com/room-icons/1ab32f03262d2277c032ea836ef83bed.png,Credentials Harvesting,Apply current authentication models employed in modern environments to a red team approach.,credharvesting,6971,walkthrough,medium,205,2022-05-24T11:54:07.158Z,2022-09-01T14:00:00.190Z,False,False,https://assets.tryhackme.com/room-banners/attacking-ad.png,tryhackme
431,https://tryhackme-images.s3.amazonaws.com/room-icons/e9db6332bbff1e65ac8641432b034cc0.png,Quotient,Grammar is important. Don't believe me? Just see what happens when you forget punctuation.,quotient,4810,challenge,easy,204,2022-03-07T12:48:27.479Z,2022-07-22T18:00:00.097Z,True,False,https://assets.tryhackme.com/img/banners/default_tryhackme.png,NightWolf
432,https://tryhackme-images.s3.amazonaws.com/room-icons/15aae7a0b9c12597a7a7cd9f7db85c48.jpeg,The Server From Hell,Face a server that feels as if it was configured and deployed by Satan himself. Can you escalate to root?,theserverfromhell,3195,challenge,medium,204,2020-09-15T15:53:37.873Z,2020-11-01T19:00:00.216Z,True,False,https://assets.tryhackme.com/img/banners/default_tryhackme.png,DeadPackets
433,https://tryhackme-images.s3.amazonaws.com/room-icons/55ca2dd6bf60ecc7c1e960ad974fff90.png,biteme,Stay out of my server!,biteme,2961,challenge,medium,203,2021-09-24T15:20:05.434Z,2022-03-11T19:00:00.197Z,True,False,https://images.unsplash.com/photo-1550751827-4bd374c3f58b?ixlib=rb-1.2.1&ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&auto=format&fit=crop&w=1470&q=80,fire015
434,https://tryhackme-images.s3.amazonaws.com/room-icons/30e9d2f242351eb403a39da19b979be8.png,Corp,"Bypass Windows Applocker and escalate your privileges. You will learn about kerberoasting, evading AV, bypassing applocker and escalating your privileges on a Windows system.",corp,12668,walkthrough,easy,203,2019-10-27T20:16:33.968Z,2020-05-29T22:05:45.946Z,False,False,https://i.imgur.com/jcPrF8H.png,tryhackme
435,https://tryhackme-images.s3.amazonaws.com/room-icons/74be0ffb2200053145ccadac85dd24c5.png,OWASP API Security Top 10 - 1,Learn the basic concepts for secure API development (Part 1).,owaspapisecuritytop105w,2971,walkthrough,medium,203,2022-08-14T16:57:59.708Z,2023-01-17T15:00:00.072Z,False,False,https://i.imgur.com/sP6d0iZ.png,1337rce
436,https://tryhackme-images.s3.amazonaws.com/room-icons/4a33e6333bd4f8d5bd80cc432c4a2287.jpeg,Sustah,Play a game to gain access to a vulnerable CMS. Can you beat the odds?,sustah,3214,challenge,medium,203,2020-12-07T10:19:15.197Z,2021-01-22T19:00:00.197Z,True,False,https://tryhackme.com/img/banners/default_tryhackme.png,kiransau
437,https://tryhackme-images.s3.amazonaws.com/room-icons/2437ebb70c56f4c55cfe6c2851ed1551.png,Jack,"Compromise a web server running Wordpress, obtain a low privileged user and escalate your privileges to root using a Python module.",jack,4010,challenge,hard,202,2020-01-31T18:36:59.565Z,2020-01-31T20:00:23.720Z,False,False,https://i.imgur.com/SRmSCVZ.png,tryhackme
438,https://tryhackme-images.s3.amazonaws.com/room-icons/a6d38d1e588a012eaf692e923e0c8926.png,Physical Security Intro,"This room is an introduction to physical security methods to bypass locks, doors and other physical barriers.",physicalsecurityintro,3700,walkthrough,easy,201,2020-09-01T05:01:21.357Z,2020-10-21T19:00:00.389Z,True,False,https://assets.tryhackme.com/img/banners/default_tryhackme.png,bytestealer
439,https://tryhackme-images.s3.amazonaws.com/room-icons/df8f584cce98cbf00bbd8a4da5cc4a09.png,Persisting Active Directory,Learn about common Active Directory persistence techniques that can be used post-compromise to ensure the blue team will not be able to kick you out during a red team exercise.,persistingad,159,walkthrough,medium,200,2022-04-10T16:52:45.990Z,2022-07-06T18:44:09.990Z,False,False,https://assets.tryhackme.com/room-banners/attacking-ad.png,am03bam4n
440,https://tryhackme-images.s3.amazonaws.com/room-icons/ef784093d79afdb312c67643b7eb4bbe.png,Committed,"One of our developers accidentally committed some sensitive code to our GitHub repository. Well, at least, that is what they told us...",committed,3060,challenge,easy,200,2022-03-11T21:10:12.962Z,2022-07-08T18:00:00.091Z,True,False,https://assets.tryhackme.com/img/banners/default_tryhackme.png,cmnatic
441,https://tryhackme-images.s3.amazonaws.com/room-icons/c583f9d6cc8a7f2a749fad911eb81eb3.png,Dig Dug,Turns out this machine is a DNS server - it's time to get your shovels out!,digdug,4398,challenge,easy,196,2022-03-11T19:58:36.790Z,2022-05-13T18:00:00.193Z,True,False,,cmnatic
442,https://tryhackme-images.s3.amazonaws.com/room-icons/adcc4fe6db75bd8f327a51ea55a770aa.png,Bugged,John likes to live in a very Internet connected world. Maybe too connected...,bugged,3407,challenge,easy,196,2022-03-22T01:07:51.018Z,2023-03-03T19:00:00.206Z,True,False,https://assets.tryhackme.com/img/banners/default_tryhackme.png,malpha
443,https://tryhackme-images.s3.amazonaws.com/room-icons/76910e7adb4cef3da9496c148b4c96c2.png,Abusing Windows Internals,"Leverage windows internals components to evade common detection solutions, using modern tool-agnostic approaches.",abusingwindowsinternals,5533,walkthrough,hard,195,2021-12-29T16:46:50.441Z,2022-03-29T08:59:55.379Z,False,False,https://tryhackme-images.s3.amazonaws.com/user-uploads/5e73cca6ec4fcf1309f2df86/room-content/461db271e310812a73d4a96abd2dc9eb.png,Cryillic
444,https://tryhackme-images.s3.amazonaws.com/room-icons/de6446e44292ce978b994c0992f81803.png,Eavesdropper,"Listen closely, you might hear a password!",eavesdropper,3098,challenge,medium,194,2022-03-14T22:29:25.359Z,2023-02-03T19:00:00.098Z,True,False,https://assets.tryhackme.com/img/banners/default_tryhackme.png,JohnHammond
445,https://tryhackme-images.s3.amazonaws.com/room-icons/54fa695b6a8fb47c3e91adf4a5594a81.png,KAPE,An introduction to Kroll Artifact Parser and Extractor (KAPE) for collecting and processing forensic artifacts,kape,6593,walkthrough,medium,194,2021-09-02T13:16:38.349Z,2022-05-03T18:56:18.173Z,True,False,https://tryhackme-images.s3.amazonaws.com/user-uploads/62c435d1f4d84a005f5df811/room-content/a62b45e7c5c103c14c04aa8152c91624.png,umairalizafar
446,https://tryhackme-images.s3.amazonaws.com/room-icons/d337b40079925cc50a870a6ba872c242.png,Dissecting PE Headers,Learn about Portable Executable files and how their headers work.,dissectingpeheaders,3363,walkthrough,medium,193,2022-06-07T03:54:24.837Z,2022-11-22T15:00:00.136Z,True,False,https://assets.tryhackme.com/additional/peheaders/dissecting_pe_headers.png,umairalizafar
447,https://tryhackme-images.s3.amazonaws.com/room-icons/9f5785fc9979f57ec0df40f2f06d8f2b.png,Intrusion Detection ,Learn cyber evasion techniques and put them to the test against two IDS,idsevasion,3069,walkthrough,medium,191,2022-01-16T11:07:01.718Z,2022-04-13T18:00:00.088Z,True,False,https://ctfresources.s3.eu-west-2.amazonaws.com/bannerhq.png,CoolComputerMan
448,https://tryhackme-images.s3.amazonaws.com/room-icons/243755a8229c102a7797a670c505b649.png,LocalPotato,Learn how to elevate your privileges on Windows using LocalPotato (CVE-2023-21746).,localpotato,3352,walkthrough,medium,190,2023-02-17T02:41:39.593Z,2023-02-24T20:00:00.222Z,True,False,https://tryhackme-images.s3.amazonaws.com/user-uploads/5ed5961c6276df568891c3ea/room-content/41559fc8aebd7533d81ac1f66d69e9c1.png,munra
449,https://tryhackme-images.s3.amazonaws.com/room-icons/5de2b57caa0e6e1fd6309c84fc20f5fa.png,Mr. Phisher,"I received a suspicious email with a very weird looking attachment. It keeps on asking me to ""enable macros"". What are those?",mrphisher,4859,challenge,easy,189,2022-03-11T21:25:44.624Z,2022-06-10T18:00:00.416Z,True,False,https://assets.tryhackme.com/img/banners/default_tryhackme.png,cmnatic
450,https://tryhackme-images.s3.amazonaws.com/room-icons/f15baa9526326b2c25365dafbe8d1767.png,Runtime Detection Evasion,"Learn how to bypass common runtime detection measures, such as AMSI, using modern tool-agnostic approaches.",runtimedetectionevasion,4302,walkthrough,hard,189,2021-12-01T14:03:19.484Z,2022-03-16T21:17:24.399Z,False,False,https://tryhackme-images.s3.amazonaws.com/user-uploads/5e73cca6ec4fcf1309f2df86/room-content/461db271e310812a73d4a96abd2dc9eb.png,Cryillic
451,https://tryhackme-images.s3.amazonaws.com/room-icons/f15baa9526326b2c25365dafbe8d1767.png,Runtime Detection Evasion,"Learn how to bypass common runtime detection measures, such as AMSI, using modern tool-agnostic approaches.",runtimedetectionevasion,4302,walkthrough,hard,189,2021-12-01T14:03:19.484Z,2022-03-16T21:17:24.399Z,False,False,https://tryhackme-images.s3.amazonaws.com/user-uploads/5e73cca6ec4fcf1309f2df86/room-content/461db271e310812a73d4a96abd2dc9eb.png,Cryillic
452,https://tryhackme-images.s3.amazonaws.com/room-icons/e7e6f48a6ae9cb49f91e2934b14b5a34.png,Willow,What lies under the Willow Tree?,willow,4459,challenge,medium,188,2020-02-28T22:33:53.236Z,2020-02-28T19:54:16.368Z,True,False,https://i.imgur.com/8C4TXFS.jpg,MuirlandOracle
453,https://tryhackme-images.s3.amazonaws.com/room-icons/6af472e6f06cb228516881754e348353.png,Jupyter 101,A friendly introduction into using the Jupyter Notebook environment. Learn to process and visualise data!,jupyter101,3441,walkthrough,easy,188,2020-02-03T10:33:31.933Z,2020-02-06T22:49:10.822Z,True,False,https://i.imgur.com/WjN40TW.png,cmnatic
454,https://tryhackme-images.s3.amazonaws.com/room-icons/9074185bb52f1a5105f9b9627fb8e788.png,SDLC,An introduction to the Software Development Lifecycle.,sdlc,2910,walkthrough,easy,188,2022-03-09T21:03:25.038Z,2023-04-04T15:00:00.139Z,True,False,https://assets.tryhackme.com/room-banners/introductiontodevsecops.jpg,tryhackme
455,https://tryhackme-images.s3.amazonaws.com/room-icons/338614f6e8d7068dfc3272e144c59818.jpeg,OWASP Mutillidae II,"Mutillidae II is a free, open source, deliberately vulnerable web-application providing a target for web-security enthusiast.",owaspmutillidae,4386,walkthrough,easy,187,2020-12-24T13:39:19.524Z,2021-01-04T15:57:26.497Z,True,False,https://i.imgur.com/sP6d0iZ.png,cmnatic
456,https://tryhackme-images.s3.amazonaws.com/room-icons/4877188bdb864e7b204ed849c95320ac.png,Investigating with Splunk,Investigate anomalies using Splunk.,investigatingwithsplunk,6063,challenge,medium,186,2022-05-12T14:10:29.643Z,2022-10-25T17:02:24.394Z,False,False,https://tryhackme-images.s3.amazonaws.com/user-uploads/5e8dd9a4a45e18443162feab/room-content/d43ff804dd897ce1b7394eb387e59302.png,Dex01
457,https://tryhackme-images.s3.amazonaws.com/room-icons/dc3dd894bab489096b17750748245e2d.png,SSDLC,"This room focuses on the Secure Software Development Lifecycle (S-SDLC), its processes, and methodologies.",securesdlc,3216,walkthrough,medium,184,2022-04-22T12:55:35.831Z,2022-07-12T16:00:00.145Z,True,False,https://assets.tryhackme.com/room-banners/introductiontodevsecops.jpg,tryhackme
458,https://tryhackme-images.s3.amazonaws.com/room-icons/1ecbd9ed8853d94b36c83d6984b1d8bc.png,Zeek Exercises,Put your Zeek skills into practice and analyse network traffic.,zeekbroexercises,4514,challenge,medium,184,2022-05-06T11:08:17.290Z,2022-07-27T15:00:00.169Z,False,False,https://tryhackme-images.s3.amazonaws.com/user-uploads/6131132af49360005df01ae3/room-content/c2cc6be2c76d68126e72ee7a03779ea5.png,ujohn
459,https://tryhackme-images.s3.amazonaws.com/room-icons/be84f26c22e5a051fc003dba5ed3dcd4.png,ItsyBitsy,Put your ELK knowledge together and investigate an incident.,itsybitsy,4832,challenge,medium,184,2022-03-31T22:27:44.014Z,2022-10-25T17:02:21.007Z,False,False,https://tryhackme-images.s3.amazonaws.com/user-uploads/5e8dd9a4a45e18443162feab/room-content/684f1b236b4c7ff0a1f9e246491ba63e.png,Dex01
460,https://tryhackme-images.s3.amazonaws.com/room-icons/5d2d89202b5a142b9fdc22cfcb682861.png,Buffer Overflows,Learn how to get started with basic Buffer Overflows!,bof1,7166,walkthrough,easy,184,2019-09-02T23:33:41.569Z,2019-09-02T23:33:41.569Z,False,False,/img/banners/default_tryhackme.png,tryhackme
461,https://tryhackme-images.s3.amazonaws.com/room-icons/46f132f9d913c89cbe4a3c749c420406.png,Revenge,You've been hired by Billy Joel to get revenge on Ducky Inc...the company that fired him.  Can you break into the server and complete your mission?,revenge,3344,challenge,medium,183,2020-08-10T01:51:26.923Z,2020-10-11T19:00:00.511Z,True,False,https://assets.tryhackme.com/img/banners/default_tryhackme.png,Nameless0ne
